time,irvalue,redvalue
2025-03-03 00:59:18,25389,27902
2025-03-03 00:59:18,25532,27992
2025-03-03 00:59:18,25445,27888
2025-03-03 00:59:19,25648,28091
2025-03-03 00:59:19,25438,27871
2025-03-03 00:59:19,25300,27854
2025-03-03 00:59:19,25275,27807
2025-03-03 00:59:19,25097,27723
2025-03-03 00:59:19,25176,27810
2025-03-03 00:59:19,25259,27874
2025-03-03 00:59:19,25358,27909
2025-03-03 00:59:19,25379,27927
2025-03-03 00:59:19,25349,27837
2025-03-03 00:59:19,24996,27744
2025-03-03 00:59:19,25375,27826
2025-03-03 00:59:20,24910,27673
2025-03-03 00:59:20,25099,27804
2025-03-03 00:59:20,25362,28008
2025-03-03 00:59:20,25905,28337
2025-03-03 00:59:20,26341,28590
2025-03-03 00:59:20,26546,28674
2025-03-03 00:59:20,26374,28512
2025-03-03 00:59:20,25960,28249
2025-03-03 00:59:20,25741,28225
2025-03-03 00:59:20,25689,28111
2025-03-03 00:59:20,25427,28044
2025-03-03 00:59:20,25591,28147
2025-03-03 00:59:20,25606,28138
2025-03-03 00:59:21,25575,28131
2025-03-03 00:59:21,25556,28112
2025-03-03 00:59:21,25453,28039
2025-03-03 00:59:21,25168,27791
2025-03-03 00:59:21,24904,27774
2025-03-03 00:59:21,24830,27633
2025-03-03 00:59:21,24660,27651
2025-03-03 00:59:21,24938,27817
2025-03-03 00:59:21,25136,27928
2025-03-03 00:59:21,25338,28034
2025-03-03 00:59:21,25524,28144
2025-03-03 00:59:21,25589,28156
2025-03-03 00:59:22,25613,28118
2025-03-03 00:59:22,25374,28019
2025-03-03 00:59:22,25663,28141
2025-03-03 00:59:22,25731,28188
2025-03-03 00:59:22,25283,27964
2025-03-03 00:59:22,25476,28151
2025-03-03 00:59:22,25690,28199
2025-03-03 00:59:22,25510,28100
2025-03-03 00:59:22,25277,27952
2025-03-03 00:59:22,25140,27879
2025-03-03 00:59:22,25103,27860
2025-03-03 00:59:22,25137,27918
2025-03-03 00:59:22,24933,27776
2025-03-03 00:59:23,25144,28030
2025-03-03 00:59:23,25518,28037
2025-03-03 00:59:23,25397,28090
2025-03-03 00:59:23,25449,28088
2025-03-03 00:59:23,25368,28113
2025-03-03 00:59:23,25990,28448
2025-03-03 00:59:23,26249,28547
2025-03-03 00:59:23,26008,28375
2025-03-03 00:59:23,25594,28202
2025-03-03 00:59:23,26135,28520
2025-03-03 00:59:23,25911,28388
2025-03-03 00:59:23,25845,28384
2025-03-03 00:59:24,26055,28485
2025-03-03 00:59:24,25880,28358
2025-03-03 00:59:24,25953,28401
2025-03-03 00:59:24,26306,28635
2025-03-03 00:59:24,26573,28675
2025-03-03 00:59:24,26640,28940
2025-03-03 00:59:24,27001,28883
2025-03-03 00:59:24,26118,28545
2025-03-03 00:59:24,26172,28634
2025-03-03 00:59:24,26522,28819
2025-03-03 00:59:24,26752,28915
2025-03-03 00:59:24,26878,28981
2025-03-03 00:59:24,26808,28893
2025-03-03 00:59:25,26446,28638
2025-03-03 00:59:25,26085,28716
2025-03-03 00:59:25,26510,28735
2025-03-03 00:59:25,26221,28576
2025-03-03 00:59:25,25860,28411
2025-03-03 00:59:25,25679,28326
2025-03-03 00:59:25,25579,28253
2025-03-03 00:59:25,25588,28253
2025-03-03 00:59:25,25580,28238
2025-03-03 00:59:25,25170,28110
2025-03-03 00:59:25,25709,28382
2025-03-03 00:59:25,25775,28386
2025-03-03 00:59:26,25791,28407
2025-03-03 00:59:26,25832,28423
2025-03-03 00:59:26,25573,28273
2025-03-03 00:59:26,25474,28209
2025-03-03 00:59:26,25393,28165
2025-03-03 00:59:26,25431,28194
2025-03-03 00:59:26,25573,28288
2025-03-03 00:59:26,25447,28268
2025-03-03 00:59:26,25939,28455
2025-03-03 00:59:26,25512,28249
2025-03-03 00:59:26,25653,28332
2025-03-03 00:59:26,25412,28208
2025-03-03 00:59:26,25450,28218
2025-03-03 00:59:27,25538,28266
2025-03-03 00:59:27,25651,28279
2025-03-03 00:59:27,25381,28074
2025-03-03 00:59:27,25150,28136
2025-03-03 00:59:27,25607,28289
2025-03-03 00:59:27,25319,28134
2025-03-03 00:59:27,25472,28285
2025-03-03 00:59:27,25857,28504
2025-03-03 00:59:27,26225,28644
2025-03-03 00:59:27,26104,28548
2025-03-03 00:59:27,25746,28374
2025-03-03 00:59:27,25276,28093
2025-03-03 00:59:28,25728,28402
2025-03-03 00:59:28,25627,28306
2025-03-03 00:59:28,25543,28316
2025-03-03 00:59:28,25745,28398
2025-03-03 00:59:28,25715,28348
2025-03-03 00:59:28,25604,28252
2025-03-03 00:59:28,25399,28166
2025-03-03 00:59:28,25164,27958
2025-03-03 00:59:28,24934,27944
2025-03-03 00:59:28,24898,27918
2025-03-03 00:59:28,25195,28119
2025-03-03 00:59:28,25266,28124
2025-03-03 00:59:28,25502,28335
2025-03-03 00:59:29,25996,28580
2025-03-03 00:59:29,26346,28693
2025-03-03 00:59:29,25959,28389
2025-03-03 00:59:29,25325,28086
2025-03-03 00:59:29,25678,28390
2025-03-03 00:59:29,25465,28215
2025-03-03 00:59:29,25235,28139
2025-03-03 00:59:29,25496,28281
2025-03-03 00:59:29,25406,28170
2025-03-03 00:59:29,25394,28161
2025-03-03 00:59:29,25356,28142
2025-03-03 00:59:30,25203,27983
2025-03-03 00:59:30,24884,27901
2025-03-03 00:59:30,24601,27702
2025-03-03 00:59:30,24728,27886
2025-03-03 00:59:30,25198,28141
2025-03-03 00:59:30,25501,28300
2025-03-03 00:59:30,25664,28374
2025-03-03 00:59:30,25816,28418
2025-03-03 00:59:30,25702,28287
2025-03-03 00:59:30,25436,28231
2025-03-03 00:59:30,25404,28112
2025-03-03 00:59:30,24981,28008
2025-03-03 00:59:30,25014,27998
2025-03-03 00:59:30,24851,27900
2025-03-03 00:59:31,24730,27846
2025-03-03 00:59:31,24757,27867
2025-03-03 00:59:31,24825,27822
2025-03-03 00:59:31,24630,27767
2025-03-03 00:59:31,24893,27896
2025-03-03 00:59:31,24627,27744
2025-03-03 00:59:31,24681,27828
2025-03-03 00:59:31,24892,27971
2025-03-03 00:59:31,25153,28129
2025-03-03 00:59:31,25201,28133
2025-03-03 00:59:31,25124,28069
2025-03-03 00:59:31,24968,27960
2025-03-03 00:59:31,24931,27892
2025-03-03 00:59:32,24733,27884
2025-03-03 00:59:32,24754,27910
2025-03-03 00:59:32,24945,27986
2025-03-03 00:59:32,24836,27944
2025-03-03 00:59:32,25120,28107
2025-03-03 00:59:32,24990,27979
2025-03-03 00:59:32,24672,27735
2025-03-03 00:59:32,24508,27781
2025-03-03 00:59:32,24657,27760
2025-03-03 00:59:32,24813,27978
2025-03-03 00:59:32,25316,28259
2025-03-03 00:59:33,25731,28495
2025-03-03 00:59:33,26010,28618
2025-03-03 00:59:33,26080,28609
2025-03-03 00:59:33,25646,28304
2025-03-03 00:59:33,25499,28302
2025-03-03 00:59:33,25449,28214
2025-03-03 00:59:33,25340,28246
2025-03-03 00:59:33,25534,28351
2025-03-03 00:59:33,25520,28315
2025-03-03 00:59:33,25533,28338
2025-03-03 00:59:33,25520,28328
2025-03-03 00:59:33,25396,28184
2025-03-03 00:59:33,25320,28287
2025-03-03 00:59:33,25672,28306
2025-03-03 00:59:34,25342,28238
2025-03-03 00:59:34,25831,28569
2025-03-03 00:59:34,26336,28814
2025-03-03 00:59:34,26643,28997
2025-03-03 00:59:34,26842,29044
2025-03-03 00:59:34,26588,28886
2025-03-03 00:59:34,26102,28585
2025-03-03 00:59:34,26458,28832
2025-03-03 00:59:34,26254,28649
2025-03-03 00:59:34,26039,28569
2025-03-03 00:59:34,25862,28473
2025-03-03 00:59:34,25649,28358
2025-03-03 00:59:35,25525,28308
2025-03-03 00:59:35,25502,28300
2025-03-03 00:59:35,25201,28068
2025-03-03 00:59:35,25175,28090
2025-03-03 00:59:35,25399,28228
2025-03-03 00:59:35,25695,28371
2025-03-03 00:59:35,25587,28319
2025-03-03 00:59:35,25510,28278
2025-03-03 00:59:35,25362,28214
2025-03-03 00:59:35,25175,28111
2025-03-03 00:59:35,25169,28123
2025-03-03 00:59:35,25200,28089
2025-03-03 00:59:36,24943,27923
2025-03-03 00:59:36,25112,28050
2025-03-03 00:59:36,24782,27892
2025-03-03 00:59:36,24994,28045
2025-03-03 00:59:36,25216,28134
2025-03-03 00:59:36,25342,28226
2025-03-03 00:59:36,25371,28202
2025-03-03 00:59:36,25183,28071
2025-03-03 00:59:36,24989,27953
2025-03-03 00:59:36,24412,27613
2025-03-03 00:59:36,24640,27835
2025-03-03 00:59:36,24868,28013
2025-03-03 00:59:36,25450,28333
2025-03-03 00:59:37,25917,28553
2025-03-03 00:59:37,25980,28546
2025-03-03 00:59:37,25499,28244
2025-03-03 00:59:37,25107,28036
2025-03-03 00:59:37,24692,27944
2025-03-03 00:59:37,25439,28281
2025-03-03 00:59:37,25267,28130
2025-03-03 00:59:37,25302,28218
2025-03-03 00:59:37,25389,28264
2025-03-03 00:59:37,25509,28329
2025-03-03 00:59:37,25717,28451
2025-03-03 00:59:37,25728,28396
2025-03-03 00:59:38,25166,28184
2025-03-03 00:59:38,26075,28596
2025-03-03 00:59:38,25708,28461
2025-03-03 00:59:38,26346,28878
2025-03-03 00:59:38,27102,29315
2025-03-03 00:59:38,27606,29504
2025-03-03 00:59:38,27421,29363
2025-03-03 00:59:38,26967,29108
2025-03-03 00:59:38,26522,28856
2025-03-03 00:59:38,26739,28994
2025-03-03 00:59:38,26315,28715
2025-03-03 00:59:38,26157,28769
2025-03-03 00:59:38,26255,28736
2025-03-03 00:59:39,26076,28669
2025-03-03 00:59:39,25987,28606
2025-03-03 00:59:39,25933,28543
2025-03-03 00:59:39,25453,28325
2025-03-03 00:59:39,25623,28371
2025-03-03 00:59:39,25719,28504
2025-03-03 00:59:39,26064,28690
2025-03-03 00:59:39,26138,28700
2025-03-03 00:59:39,26204,28779
2025-03-03 00:59:39,26319,28830
2025-03-03 00:59:39,26251,28739
2025-03-03 00:59:39,25897,28527
2025-03-03 00:59:40,25730,28460
2025-03-03 00:59:40,25668,28538
2025-03-03 00:59:40,25909,28504
2025-03-03 00:59:40,25460,28333
2025-03-03 00:59:40,25499,28385
2025-03-03 00:59:40,25503,28382
2025-03-03 00:59:40,25605,28458
2025-03-03 00:59:40,25744,28444
2025-03-03 00:59:40,25479,28300
2025-03-03 00:59:40,25428,28272
2025-03-03 00:59:40,25400,28227
2025-03-03 00:59:40,25295,28344
2025-03-03 00:59:40,25795,28580
2025-03-03 00:59:41,26220,28778
2025-03-03 00:59:41,26682,29129
2025-03-03 00:59:41,27506,29456
2025-03-03 00:59:41,27690,29503
2025-03-03 00:59:41,27533,29428
2025-03-03 00:59:41,27120,29171
2025-03-03 00:59:41,26554,28921
2025-03-03 00:59:41,26523,28955
2025-03-03 00:59:41,26393,28820
2025-03-03 00:59:41,26314,28841
2025-03-03 00:59:41,26437,28828
2025-03-03 00:59:41,26231,28720
2025-03-03 00:59:42,26176,28706
2025-03-03 00:59:42,26200,28698
2025-03-03 00:59:42,25867,28452
2025-03-03 00:59:42,25512,28409
2025-03-03 00:59:42,25509,28322
2025-03-03 00:59:42,25597,28410
2025-03-03 00:59:42,26040,28687
2025-03-03 00:59:42,26706,29051
2025-03-03 00:59:42,27157,29252
2025-03-03 00:59:42,27206,29215
2025-03-03 00:59:42,26938,29078
2025-03-03 00:59:42,26454,28807
2025-03-03 00:59:42,26214,28740
2025-03-03 00:59:43,26312,28787
2025-03-03 00:59:43,26156,28675
2025-03-03 00:59:43,26182,28666
2025-03-03 00:59:43,26209,28670
2025-03-03 00:59:43,26095,28619
2025-03-03 00:59:43,26005,28571
2025-03-03 00:59:43,26023,28606
2025-03-03 00:59:43,25850,28478
2025-03-03 00:59:43,25857,28496
2025-03-03 00:59:43,25737,28475
2025-03-03 00:59:43,25918,28475
2025-03-03 00:59:43,25832,28479
2025-03-03 00:59:44,26012,28587
2025-03-03 00:59:44,26225,28721
2025-03-03 00:59:44,26206,28694
2025-03-03 00:59:44,26115,28670
2025-03-03 00:59:44,26062,28591
2025-03-03 00:59:44,25750,28390
2025-03-03 00:59:44,25479,28269
2025-03-03 00:59:44,25421,28248
2025-03-03 00:59:44,25592,28346
2025-03-03 00:59:44,25631,28374
2025-03-03 00:59:44,25592,28362
2025-03-03 00:59:44,25607,28359
2025-03-03 00:59:44,25502,28239
2025-03-03 00:59:45,25350,28280
2025-03-03 00:59:45,25270,28118
2025-03-03 00:59:45,24994,28032
2025-03-03 00:59:45,25240,28206
2025-03-03 00:59:45,25526,28378
2025-03-03 00:59:45,25751,28465
2025-03-03 00:59:45,25743,28485
2025-03-03 00:59:45,25633,28357
2025-03-03 00:59:45,25417,28333
2025-03-03 00:59:45,25768,28482
2025-03-03 00:59:45,25832,28514
2025-03-03 00:59:45,25956,28571
2025-03-03 00:59:45,26015,28609
2025-03-03 00:59:46,25953,28600
2025-03-03 00:59:46,26034,28630
2025-03-03 00:59:46,25674,28445
2025-03-03 00:59:46,25767,28489
2025-03-03 00:59:46,25718,28528
2025-03-03 00:59:46,25927,28577
2025-03-03 00:59:46,26145,28703
2025-03-03 00:59:46,26307,28878
2025-03-03 00:59:46,26530,28894
2025-03-03 00:59:46,26029,28650
2025-03-03 00:59:46,25589,28438
2025-03-03 00:59:46,25866,28619
2025-03-03 00:59:47,25771,28539
2025-03-03 00:59:47,25834,28602
2025-03-03 00:59:47,26113,28732
2025-03-03 00:59:47,26340,28830
2025-03-03 00:59:47,26200,28751
2025-03-03 00:59:47,26199,28782
2025-03-03 00:59:47,26168,28734
2025-03-03 00:59:47,25678,28482
2025-03-03 00:59:47,26114,28758
2025-03-03 00:59:47,26159,28797
2025-03-03 00:59:47,26541,28985
2025-03-03 00:59:47,26835,29140
2025-03-03 00:59:48,26972,29196
2025-03-03 00:59:48,26505,28877
2025-03-03 00:59:48,26021,28760
2025-03-03 00:59:48,26181,28754
2025-03-03 00:59:48,25900,28671
2025-03-03 00:59:48,26067,28752
2025-03-03 00:59:48,26117,28716
2025-03-03 00:59:48,26070,28689
2025-03-03 00:59:48,26048,28663
2025-03-03 00:59:48,25735,28589
2025-03-03 00:59:48,26176,28713
2025-03-03 00:59:48,25632,28493
2025-03-03 00:59:48,25865,28648
2025-03-03 00:59:49,26096,28775
2025-03-03 00:59:49,26513,28951
2025-03-03 00:59:49,26734,29051
2025-03-03 00:59:49,26396,28867
2025-03-03 00:59:49,26500,28954
2025-03-03 00:59:49,26297,28810
2025-03-03 00:59:49,26283,28844
2025-03-03 00:59:49,26345,28868
2025-03-03 00:59:49,26303,28814
2025-03-03 00:59:49,26204,28751
2025-03-03 00:59:49,26050,28606
2025-03-03 00:59:49,26227,28842
2025-03-03 00:59:50,26478,28831
2025-03-03 00:59:50,26325,28807
2025-03-03 00:59:50,26271,28775
2025-03-03 00:59:50,26374,28836
2025-03-03 00:59:50,26410,28871
2025-03-03 00:59:50,26533,28874
2025-03-03 00:59:50,26168,28701
2025-03-03 00:59:50,26540,28865
2025-03-03 00:59:50,26271,28751
2025-03-03 00:59:50,26235,28739
2025-03-03 00:59:50,26223,28721
2025-03-03 00:59:50,26153,28686
2025-03-03 00:59:50,26219,28710
2025-03-03 00:59:51,26002,28499
2025-03-03 00:59:51,25717,28438
2025-03-03 00:59:51,25644,28313
2025-03-03 00:59:51,25471,28287
2025-03-03 00:59:51,25577,28350
2025-03-03 00:59:51,25778,28468
2025-03-03 00:59:51,26040,28621
2025-03-03 00:59:51,26300,28753
2025-03-03 00:59:51,26187,28671
2025-03-03 00:59:51,26301,28669
2025-03-03 00:59:51,25999,28548
2025-03-03 00:59:51,26284,28681
2025-03-03 00:59:51,26334,28733
2025-03-03 00:59:52,26318,28696
2025-03-03 00:59:52,26110,28583
2025-03-03 00:59:52,25973,28503
2025-03-03 00:59:52,25760,28392
2025-03-03 00:59:52,25761,28348
2025-03-03 00:59:52,25464,28193
2025-03-03 00:59:52,25474,28250
2025-03-03 00:59:52,25913,28513
2025-03-03 00:59:52,26011,28544
2025-03-03 00:59:52,25987,28516
2025-03-03 00:59:52,25822,28431
2025-03-03 00:59:52,25685,28362
2025-03-03 00:59:53,25929,28474
2025-03-03 00:59:53,25943,28453
2025-03-03 00:59:53,25890,28428
2025-03-03 00:59:53,25842,28416
2025-03-03 00:59:53,25775,28394
2025-03-03 00:59:53,25780,28378
2025-03-03 00:59:53,25614,28286
2025-03-03 00:59:53,25478,28218
2025-03-03 00:59:53,25443,28194
2025-03-03 00:59:53,25493,28236
2025-03-03 00:59:53,25711,28349
2025-03-03 00:59:53,25604,28271
2025-03-03 00:59:53,25302,28129
2025-03-03 00:59:54,25227,28152
2025-03-03 00:59:54,25346,28175
2025-03-03 00:59:54,25210,28095
2025-03-03 00:59:54,25138,28050
2025-03-03 00:59:54,24999,27970
2025-03-03 00:59:54,25007,27979
2025-03-03 00:59:54,25042,28023
2025-03-03 00:59:54,25084,28037
2025-03-03 00:59:54,25135,28089
2025-03-03 00:59:54,25265,28173
2025-03-03 00:59:54,25298,28178
2025-03-03 00:59:54,25273,28161
2025-03-03 00:59:54,25350,28217
2025-03-03 00:59:55,25554,28341
2025-03-03 00:59:55,25844,28511
2025-03-03 00:59:55,26025,28613
2025-03-03 00:59:55,26194,28712
2025-03-03 00:59:55,26284,28746
2025-03-03 00:59:55,26410,28874
