time,irvalue,redvalue
2025-03-02 00:35:14,29815,28660
2025-03-02 00:35:14,29823,28671
2025-03-02 00:35:14,29822,28678
2025-03-02 00:35:14,29828,28674
2025-03-02 00:35:14,29826,28662
2025-03-02 00:35:14,29817,28659
2025-03-02 00:35:14,29838,28652
2025-03-02 00:35:15,29795,28642
2025-03-02 00:35:15,29782,28651
2025-03-02 00:35:15,29795,28662
2025-03-02 00:35:15,29819,28662
2025-03-02 00:35:15,29820,28666
2025-03-02 00:35:15,29826,28643
2025-03-02 00:35:15,29816,28656
2025-03-02 00:35:15,29813,28656
2025-03-02 00:35:15,29826,28672
2025-03-02 00:35:15,29832,28667
2025-03-02 00:35:15,29838,28676
